t	(Var=A) A	(Var=AB) AB	(Var=ABC) ABC	(Var=AC) AC	(Var=B) B	(Var=BAC) BAC	(Var=BC) BC	(Var=C) C	(Var=CABC) CABC
0.23673489667370187	0.1367496987533981	1.7476611599855492E-4	0.1136944341033761	375.9474840896271	0.13674969875339804	0.11369443410337592	375.94748408962624	11801.664140839208	2222.60675106048
0.2410128613599384	0.13276091763960618	1.6680331481818282E-4	0.1146992165360243	372.5794487252227	0.13276091763960615	0.11469921653602436	372.5794487252218	11777.59719184979	2238.0072561371608
0.24529082604617494	0.12890787681329077	1.591972956843391E-4	0.11567479836123037	369.3084181486971	0.12890787681329074	0.11567479836123017	369.3084181486962	11754.34978030903	2252.9010169022417
0.24956879073241148	0.12518543341722332	1.519341433138951E-4	0.11662203046347824	366.13128827288773	0.1251854334172233	0.11662203046347801	366.13128827288676	11731.89085310345	2267.306663148739
0.253846755418648	0.12158867148871988	1.4500027057207115E-4	0.11754173937910764	363.04507672439286	0.12158867148871985	0.11754173937910806	363.0450767243919	11710.190725438155	2281.242018820966
0.2581247201048845	0.11811288996129748	1.3838243731463003E-4	0.11843473301827516	360.0469171185866	0.11811288996129746	0.11843473301827517	360.0469171185856	11689.221008706014	2294.724143799204
0.26240268479112105	0.11475359143978324	1.3206776456091133E-4	0.11930178859802928	357.1340535528836	0.11475359143978321	0.11930178859802859	357.1340535528826	11668.954542950996	2307.7693731868353
0.2666806494773576	0.11150647169307353	1.2604374461259343E-4	0.12014365625159962	354.30383535070246	0.1115064716930735	0.12014365625160016	354.30383535070143	11649.365333660235	2320.3933541667443
0.2709586141635941	0.1083674097909288	1.2029824795762327E-4	0.12096107829244773	351.55371207898577	0.10836740979092876	0.12096107829244841	351.55371207898474	11630.428492446505	2332.611080623286
0.27399772848100035	0.10620086198063391	1.1637933550487402E-4	0.12152732417698027	349.64730382292163	0.10620086198063387	0.12152732417698024	349.6473038229206	11617.35876658341	2341.0517855650123
0.27703684279840657	0.10408548981314764	1.1259095888333343E-4	0.12208183790282982	347.7792252839661	0.1040854898131476	0.12208183790282982	347.77922528396505	11604.597990338469	2349.2996977127113
0.2800759571158128	0.10201996987301101	1.0892912192934582E-4	0.12262486513587777	345.9486468092222	0.10201996987301097	0.1226248651358778	345.94864680922115	11592.138170342012	2357.359643158451
0.283115071433219	0.1000030178873672	1.0538992621191888E-4	0.1231566444055277	344.1547603879589	0.10000301788736715	0.12315664440552769	344.1547603879578	11579.97154952095	2365.236308210976
0.28615418575062523	0.09803338736288077	1.0196957050444219E-4	0.12367740885106031	342.3967789353096	0.09803338736288073	0.12367740885106032	342.39677893530853	11568.090598890427	2372.9342442144402
0.28919330006803146	0.09610986829049485	9.866435003675908E-5	0.12418738737124359	340.67393560824576	0.09610986829049481	0.12418738737124359	340.6739356082447	11556.488009751485	2380.457872132454
0.2922324143854377	0.09423128588939622	9.547065565615517E-5	0.1246868035831882	338.9854831412933	0.09423128588939618	0.12468680358318819	338.9854831412922	11545.1566861199	2387.8114869989868
0.2952715287028439	0.09239649939067415	9.238497288923901E-5	0.12517587648359849	337.330693202319	0.09239649939067411	0.12517587648359849	337.33069320231795	11534.089737396878	2394.9992622265722
0.2983106430202501	0.09060440087274772	8.940388085568854E-5	0.12565482063818972	335.70885577383666	0.09060440087274768	0.12565482063818972	335.7088557738356	11523.28047134967	2402.0252537345036
0.30134975733765634	0.08885391415082607	8.65240510357268E-5	0.12612384594921133	334.11927856106445	0.08885391415082602	0.1261238459492113	334.11927856106337	11512.72238741586	2408.893403888869
0.3059730935471134	0.08626839571892699	8.232996815735335E-5	0.12681880286394914	331.76144371652885	0.08626839571892694	0.12681880286394917	331.76144371652776	11497.128161370363	2419.047656799239
0.3105964297565704	0.08377321635494493	7.835176294813167E-5	0.1274919840909255	329.47440613582904	0.08377321635494489	0.1274919840909255	329.47440613582796	11482.079226495596	2428.8584886360954
0.31521976596602747	0.08136497645944446	7.457890118218498E-5	0.12814407202754524	327.2559466683311	0.08136497645944442	0.12814407202754524	327.25594666833	11467.555047847924	2438.338385339494
0.3198431021754845	0.07904041983658763	7.100130357001157E-5	0.12877572748590715	325.1039268655157	0.07904041983658759	0.1287757274859072	325.1039268655146	11453.535956777025	2447.4993190223004
0.32446643838494155	0.07679642672021421	6.760933223387329E-5	0.12938759035975492	323.016285239927	0.07679642672021417	0.1293875903597549	323.016285239926	11440.003108847854	2456.3527727496007
0.3290897745943986	0.07463000713700178	6.439377697113808E-5	0.12998028033603387	320.99103370739766	0.07463000713700174	0.12998028033603387	320.99103370739664	11426.938443791343	2464.9097641204094
0.33371311080385563	0.07253829461750753	6.134584133812077E-5	0.13055439756822831	319.0262542166391	0.07253829461750749	0.13055439756822831	319.02625421663805	11414.324647548945	2473.1808676151345
0.33833644701331267	0.07051854028865609	5.845712853449821E-5	0.13111052327456513	317.12009558252385	0.07051854028865605	0.1311105232745651	317.1200955825228	11402.145116612954	2481.176235591539
0.3429597832227697	0.06856810732581171	5.57196271899775E-5	0.13164922036283846	315.27077051298073	0.06856810732581167	0.13164922036283846	315.2707705129797	11390.383924531745	2488.905618004598
0.34758311943222675	0.0666844657122916	5.3125697208628176E-5	0.13217103402676356	313.47655280410345	0.06668446571229157	0.13217103402676356	313.4765528041024	11379.025790266769	2496.3783810322993
0.3522064556416838	0.06486518727251958	5.066805576697917E-5	0.13267649229775583	311.7357746858985	0.06486518727251955	0.1326764922977558	311.73577468589747	11368.056048198285	2503.603524726476
0.35682979185114083	0.06310794097003002	4.8339763495856055E-5	0.13316610660952827	310.04682431283805	0.06310794097002999	0.1331661066095283	310.04682431283703	11357.460619727179	2510.589699720778
0.3614531280605979	0.061410488464220564	4.613421086826602E-5	0.13364037233498702	308.40814339515174	0.06141048846422053	0.13364037233498702	308.4081433951507	11347.225986436206	2517.345223018225
0.3660764642700549	0.05977067990958407	4.4045104836727714E-5	0.13409976928805184	306.8182249623416	0.05977067990958403	0.13409976928805184	306.8182249623406	11337.3391647129	2523.878092915735
0.37069980047951195	0.05818644997686623	4.2066455766972E-5	0.13454476222979628	305.2756112482536	0.0581864499768662	0.1345447622297963	305.2756112482526	11327.787681710744	2530.1960031379595
0.375323136688969	0.056655814080193885	4.019256469749684E-5	0.1349758013514818	303.77889168891045	0.05665581408019386	0.1349758013514818	303.77889168890937	11318.559552552644	2536.3063562372313
0.37994647289842604	0.05517686479941611	3.841801093878562E-5	0.13539332273075377	302.326701026718	0.05517686479941608	0.1353933227307538	302.32670102671693	11309.64325871199	2542.216276298371
0.3845698091078831	0.05374776848774323	3.673764002294565E-5	0.13579774878829187	300.91771751525823	0.0537477684877432	0.13579774878829187	300.91771751525715	11301.027727511731	2547.9326209839037
0.391509626257707	0.05169237099840072	3.43814569405938E-5	0.13638112071448397	298.88108622924426	0.05169237099840068	0.1363811207144839	298.8810862292432	11288.636809871348	2556.1641277181834
0.39844944340753097	0.049739661619176694	3.2210942330222695E-5	0.13693723634983732	296.93477133934334	0.04973966161917665	0.13693723634983732	296.93477133934226	11276.865358199528	2563.995612328359
0.4053892605573549	0.047884280750408056	3.021169380043103E-5	0.13746736403075407	295.07480500723057	0.04788428075040801	0.13746736403075407	295.0748050072295	11265.68101203059	2571.447221617259
0.41232907770717886	0.046121169465780126	2.8370383054244626E-5	0.13797271299785369	293.29740133510654	0.04612116946578008	0.13797271299785366	293.29740133510546	11255.053227946553	2578.5380119824345
0.4192688948570028	0.04444555093794278	2.6674682341480595E-5	0.13845443622408152	291.5989466061472	0.04444555093794273	0.13845443622408155	291.5989466061461	11244.953167282292	2585.286015320298
0.42620871200682675	0.0428529129491714	2.5113194658967864E-5	0.13891363315778107	289.9759900922529	0.04285291294917135	0.13891363315778107	289.97599009225183	11235.353590387409	2591.7083010846995
0.4331485291566507	0.041338991535560234	2.367538781670375E-5	0.13935135208431584	288.4252354537605	0.041338991535560185	0.1393513520843158	288.4252354537594	11226.228757736908	2597.8210343295164
0.44008834630647464	0.03989975587301175	2.2351532660075278E-5	0.13976859260212887	286.9435327884058	0.0398997558730117	0.13976859260212887	286.9435327884047	11217.55433854539	2603.6395293501123
0.4470281634562986	0.03853139430518267	2.1132645352217663E-5	0.14016630799479873	285.52787127217124	0.03853139430518262	0.14016630799479873	285.52787127217016	11209.307326282527	2609.178299282385
0.45396798060612253	0.0372303013157291	2.0010433357392668E-5	0.14054540722786724	284.1753722832096	0.037230301315729054	0.1405454072278672	284.1753722832085	11201.46595989678	2614.4511023649884
0.4609077977559465	0.035993065325747045	1.8977244840473252E-5	0.14090675707354178	282.88328294422286	0.035993065325746997	0.1409067570735418	282.8832829442218	11194.009650029364	2619.4709852878377
0.4678476149057704	0.03481645728860466	1.8026021361720437E-5	0.14125118418376603	281.64897006713863	0.034816457288604614	0.1412511841837661	281.64897006713755	11186.918910049997	2624.2503237274955
0.47478743205559437	0.03369742005892125	1.7150253779025155E-5	0.14157947680325894	280.46991448526484	0.0336974200589212	0.1415794768032589	280.46991448526376	11180.175291773236	2628.8008601551305
0.4817272492054183	0.032633058473986815	1.634394119985534E-5	0.14189238660200426	279.3437057383172	0.032633058473986766	0.14189238660200426	279.34370573831615	11173.76132548385	2633.133739136972
0.48866706635524226	0.031620630073604876	1.560155277735459E-5	0.14219063048723826	278.2680370708355	0.03162063007360483	0.14219063048723832	278.2680370708344	11167.660463823955	2637.2595403905166
0.4956068835050662	0.03065753640422205	1.4917992161626123E-5	0.14247489205889505	277.2407007156335	0.030657536404222002	0.14247489205889502	277.24070071563244	11161.857029214074	2641.1883097890873
0.5025467006548902	0.029741314872378705	1.4288564454528172E-5	0.14274582318982054	276.25958344354007	0.029741314872378657	0.14274582318982054	276.259583443539	11156.336164597626	2644.929588438274
0.5094865178047141	0.028869631114447656	1.3708945530362085E-5	0.14300404562701652	275.32266236150355	0.028869631114447607	0.14300404562701655	275.32266236150247	11151.083787308855	2648.4924399422594
0.516426334954538	0.028040271844466516	1.3175153577061885E-5	0.14325015222441131	274.4280009390764	0.028040271844466468	0.14325015222441126	274.42800093907533	11146.086545832542	2651.885475996245
0.523366152104362	0.02725113814228181	1.2683522708462902E-5	0.14348470829900672	273.57374524421385	0.02725113814228176	0.1434847082990067	273.5737452442128	11141.331779228069	2655.1168804372696
0.5303059692541859	0.026500239150224442	1.2230678507627482E-5	0.1437082530575865	272.7581203725831	0.026500239150224394	0.14370825305758655	272.758120372582	11136.807479025463	2658.194431865445
0.5372457864040099	0.025785686151668076	1.1813515373959409E-5	0.14392130063629335	271.9794270571092	0.025785686151668027	0.14392130063629333	271.9794270571081	11132.502253431305	2661.1255249304195
0.5441856035538338	0.025105687006474767	1.1429175555310516E-5	0.1441243412576642	271.23603844541634	0.025105687006474718	0.1441243412576642	271.23603844541526	11128.405293694232	2663.9171903700276
0.5511254207036578	0.02445854091877271	1.1075029750974689E-5	0.14431784251674173	270.5263970333509	0.024458540918772663	0.1443178425167418	270.52639703334984	11124.506342481516	2666.5761138871917
0.5580652378534817	0.02384263351402112	1.0748659175293496E-5	0.1445022502531121	269.8490117437876	0.02384263351402107	0.14450225025311206	269.84901174378655	11120.795664126183	2669.108653946686
0.5650050550033057	0.023256432204698474	1.0447838978141913E-5	0.14467798952591654	269.2024551411716	0.023256432204698425	0.14467798952591654	269.2024551411705	11117.264016620622	2671.520858562809
0.5719448721531296	0.022698481825966725	1.0170522926843682E-5	0.14484546578937152	268.58536077325203	0.022698481825966677	0.1448454657893716	268.58536077325095	11113.90262524406	2673.818481142746
0.5788846893029536	0.022167400523921726	9.9148292599204E-6	0.14500506562176846	267.9964206321683	0.022167400523921674	0.1450050656217684	267.9964206321672	11110.703157717275	2676.0069954473897
0.5858245064527775	0.02166187588003934	9.679027627892417E-6	0.1451571575298855	267.4343827276645	0.02166187588003929	0.14515715752988545	267.43438272766343	11107.65770078643	2678.091609725408
0.5927643236026015	0.021180661256582432	9.461527042205642E-6	0.14530209304045336	266.89804876583054	0.02118066125658238	0.14530209304045347	266.89804876582946	11104.758738144206	2680.0772800728437
0.5997041407524254	0.02072257234896336	9.260864758145196E-6	0.14544020730977256	266.3862719273783	0.020722572348963308	0.14544020730977247	266.3862719273772	11101.999129601909	2681.9687230681743
0.6066439579022493	0.020286483932135037	9.075696022289714E-6	0.145571819763104	265.8979547399984	0.020286483932134985	0.1455718197631039	265.8979547399973	11099.372091435316	2683.770427726397
0.6135837750520733	0.019871326788970634	8.90478462083477E-6	0.14569723512556398	265.43204703977386	0.01987132678897058	0.14569723512556412	265.4320470397728	11096.871177832081	2685.486666812877
0.6205235922018972	0.01947608480938286	8.746994168989468E-6	0.145816743936873	264.98754401703184	0.01947608480938281	0.14581674393687294	264.98754401703076	11094.490263370792	2687.1215075574523
0.6274634093517212	0.01909979224970922	8.601280084961369E-6	0.1459306230255985	264.56348434239027	0.019099792249709167	0.1459306230255984	264.5634843423892	11092.223526469219	2688.6788218037923
0.6380802577805209	0.01855871617290611	8.399567228756373E-6	0.1460945437795515	263.9522174044603	0.018558716172906057	0.1460945437795515	263.95221740445925	11088.964202713621	2690.9195866987675
0.6486971062093206	0.01805676918861894	8.220798121008872E-6	0.14624679384198044	263.38354103457533	0.018056769188618888	0.14624679384198044	263.38354103457425	11085.94063473039	2692.9998948102048
0.6593139546381204	0.01759109621553132	8.06225248120516E-6	0.14638820089233442	262.85454659531365	0.01759109621553127	0.14638820089233445	262.85454659531257	11083.135614088464	2694.9312581633794
0.6699308030669201	0.01715905385262432	7.921538804995159E-6	0.14651953429801096	262.36251772590714	0.01715905385262427	0.14651953429801096	262.36251772590606	11080.533208988852	2696.724358249186
0.6805476514957198	0.016758194427530786	7.79655532394428E-6	0.1466415091074044	261.9049183270753	0.016758194427530737	0.1466415091074044	261.9049183270742	11078.118667974457	2698.3891061804065
0.6911644999245196	0.016386251084283134	7.685454638239021E-6	0.1467547898730197	261.4793811565937	0.01638625108428308	0.1467547898730197	261.47938115659264	11075.878329921023	2699.93469909684
0.7017813483533193	0.016041123948551457	7.586612169285704E-6	0.14685999422077928	261.0836970424964	0.016041123948551405	0.14685999422077928	261.0836970424953	11073.799540539403	2701.3696726974
0.712398196782119	0.015720867480562603	7.4985988457062125E-6	0.14695769614885232	260.71580477219953	0.01572086748056255	0.14695769614885235	260.71580477219845	11071.870576055151	2702.7019495078944
0.7230150452109187	0.015423678922003765	7.420157522859077E-6	0.1470484290750006	260.3737816348492	0.015423678922003714	0.1470484290750006	260.3737816348481	11070.080573498228	2703.93888319078
0.7336318936397185	0.015147887640071056	7.3501822216747136E-6	0.14713268867126508	260.0558345388677	0.015147887640071005	0.14713268867126508	260.05583453886663	11068.419466411991	2705.0872995702844
0.7442487420685182	0.01489194524602635	7.287699652317021E-6	0.1472109355158954	259.7602916443865	0.014891945246026298	0.1472109355158954	259.7602916443854	11066.87792523978	2706.153534804027
0.7548655904973179	0.014654416458443068	7.2318529137852986E-6	0.14728359756629364	259.48559448830247	0.014654416458443016	0.14728359756629364	259.4855944883014	11065.44730220887	2707.1434708135157
0.7654824389261177	0.01443397068912433	7.181887278893931E-6	0.14735107245511875	259.2302905912907	0.01443397068912428	0.14735107245511875	259.23029059128964	11064.119580578665	2708.06256805074
0.7760992873549174	0.014229374291731114	7.13713779632023E-6	0.14741372962204216	258.99302652473614	0.014229374291731062	0.14741372962204213	258.99302652473506	11062.887327890445	2708.9158958042376
0.7867161357837171	0.014039483399246402	7.097018393075124E-6	0.14747191229732862	258.7725414057925	0.014039483399246351	0.14747191229732862	258.7725414057914	11061.743652771887	2709.708160299784
0.7973329842125169	0.013863237295382778	7.061012264372968E-6	0.14752593934958586	258.5676607910801	0.013863237295382727	0.14752593934958588	258.567660791079	11060.682164964577	2710.4437307910994
0.8079498326413166	0.0136996522848038	7.028663432173776E-6	0.14757610700540855	258.3772909469899	0.01369965228480375	0.14757610700540855	258.3772909469888	11059.696938362209	2711.1266637687177
0.8185666810701163	0.013547816029773785	6.999569361348804E-6	0.14762269044793833	258.200413478403	0.013547816029773735	0.14762269044793835	258.2004134784019	11058.78247686382	2711.7607254030563
0.829183529498916	0.013406882315745178	6.9733744969392814E-6	0.14766594530279703	258.0360802968545	0.013406882315745128	0.14766594530279703	258.0360802968534	11057.933682815472	2712.349412353925
0.8398003779277158	0.01327606620841711	6.9497645900251565E-6	0.14770610902011738	257.8834089077983	0.01327606620841706	0.14770610902011738	257.8834089077972	11057.145827813954	2712.8959710800227
0.8504172263565155	0.01315463957065218	6.928461711067047E-6	0.14774340216020526	257.7415779973512	0.013154639570652129	0.14774340216020526	257.74157799735013	11056.414525681574	2713.40341576352
0.8610340747853152	0.013041926912975996	6.909219874644574E-6	0.1477780295891686	257.6098233009863	0.013041926912975945	0.1477780295891686	257.6098233009852	11055.73570745331	2713.8745449465873
0.871650923214115	0.01293730155324985	6.891821205969912E-6	0.14781018159042705	257.4874337382573	0.0129373015532498	0.14781018159042708	257.4874337382562	11055.105598228962	2714.311956969489
0.8822677716429147	0.012840182061564096	6.8760725802098975E-6	0.14784003489796915	257.37374779819874	0.012840182061564046	0.14784003489796918	257.3737477981976	11054.520695745616	2714.7180642979133
0.8928846200717144	0.012750028967843276	6.861802672369493E-6	0.14786775365696964	257.26815016028667	0.012750028967843226	0.14786775365696966	257.26815016028553	11053.977750534532	2715.095106822608
0.9035014685005142	0.012666341712035819	6.848859366548054E-6	0.14789349031687418	257.17006853648667	0.01266634171203577	0.1478934903168742	257.17006853648553	11053.47374754094	2715.445164206544
0.9141183169293139	0.01258865581884974	6.837107481980541E-6	0.1479173864615847	257.0789707209033	0.012588655818849692	0.14791738646158473	257.0789707209022	11053.005889097865	2715.7701673475203
0.9247351653581136	0.012516540280323177	6.826426777673696E-6	0.14793957358107004	256.99436183445135	0.012516540280323129	0.14793957358107004	256.9943618344502	11052.571579153118	2716.071909019226
0.9353520137869133	0.01244959513053872	6.8167102006079054E-6	0.14796017378849766	256.9157817525988	0.01244959513053867	0.14796017378849766	256.91578175259764	11052.168408654774	2716.3520537500435
0.9459688622157131	0.012387449197944572	6.807862346621677E-6	0.14797930048672495	256.8428027047495	0.012387449197944522	0.14797930048672495	256.84280270474835	11051.794142007386	2716.612146994889
0.9565857106445128	0.012329758021995131	6.799798107662231E-6	0.14799705898770102	256.7750270344209	0.01232975802199508	0.14799705898770102	256.77502703441974	11051.4467045188	2716.8536236510104
0.9672025590733125	0.012276201921936297	6.792441482750755E-6	0.14801354708806289	256.71208511003255	0.012276201921936247	0.14801354708806289	256.7120851100314	11051.12417076409	2717.077815964654
0.9778194075021123	0.01222648420647073	6.785724532598502E-6	0.14802885560398482	256.65363337674535	0.01222648420647068	0.1480288556039848	256.6536333767442	11050.824753798686	2717.285960872127
0.988436255930912	0.012180329513845399	6.7795864600015E-6	0.14804306886814256	256.5993525403276	0.012180329513845347	0.14804306886814256	256.59935254032644	11050.546795157608	2717.47920681582
0.9990531043597117	0.012137482272691812	6.773972800359638E-6	0.14805626519145987	256.5489458745163	0.012137482272691758	0.1480562651914599	256.54894587451514	11050.288755582464	2717.6586200728802
1.0096699527885116	0.012097705274708083	6.768834708770647E-6	0.1480685172921151	256.5021376438322	0.01209770527470803	0.14806851729211506	256.5021376438311	11050.049206422509	2717.8251906314404
1.0202868012173114	0.012060778350960921	6.764128331902847E-6	0.14807989269410848	256.45867163430074	0.012060778350960867	0.14807989269410848	256.4586716342996	11049.82682166017	2717.9798376467393
1.0309036496461113	0.012026497144198883	6.759814254264252E-6	0.14809045409753452	256.4183097849931	0.012026497144198829	0.14809045409753452	256.4183097849919	11049.620370515135	2718.1234145071603
1.0468752936573804	0.011979495928946348	6.753986270456048E-6	0.1481049358980993	256.36295591083643	0.011979495928946295	0.14810493589809925	256.3629559108352	11049.337316399236	2718.3202809574645
1.0628469376686496	0.011937467561222796	6.748860584889664E-6	0.14811788705491521	256.3134430956633	0.011937467561222742	0.14811788705491524	256.313443095662	11049.084210644312	2718.4963336989435
1.0788185816799187	0.011899885573168574	6.7443461991555825E-6	0.14812946930762463	256.2691560331613	0.011899885573168519	0.14812946930762463	256.2691560331601	11048.857882561735	2718.653773220482
1.094790225691188	0.011866279254360637	6.740364948190611E-6	0.14813982731699743	256.2295439804297	0.011866279254360582	0.14813982731699743	256.2295439804284	11048.655497285194	2718.7945675534743
1.110761869702457	0.0118362278385516	6.736849594894064E-6	0.1481490904523848	256.19411413751345	0.011836227838551544	0.14814909045238478	256.19411413751214	11048.474520754517	2718.920476398594
1.1267335137137262	0.011809355183468985	6.733742156283939E-6	0.14815737440367208	256.1624255698822	0.01180935518346893	0.14815737440367208	256.1624255698809	11048.312687669802	2719.033073224631
1.1427051577249954	0.011785324963490502	6.730992466042897E-6	0.14816478264351754	256.1340837036011	0.011785324963490447	0.1481647826435175	256.1340837035998	11048.167972535302	2719.133765249923
1.1586768017362645	0.011763836425385523	6.72855700407148E-6	0.14817140772644602	256.10873544977994	0.011763836425385466	0.14817140772644602	256.10873544977864	11048.038564095443	2719.223811098591
1.1746484457475337	0.011744620646651572	6.726397950144708E-6	0.14817733243135048	256.0860648896939	0.011744620646651514	0.1481773324313505	256.0860648896926	11047.922842798584	2719.304336382402
1.1906200897588028	0.01172743718609849	6.724482385392798E-6	0.14818263078688013	256.06578940008296	0.011727437186098432	0.14818263078688013	256.06578940008166	11047.819360623598	2719.3763476611502
1.206591733770072	0.011712071061169364	6.722781598242296E-6	0.14818736899690324	256.0476561504316	0.011712071061169307	0.14818736899690324	256.04765615043027	11047.72682287455	2719.440745047115
1.2225633777813412	0.011698330036812948	6.721270489512846E-6	0.14819160627044392	256.031438957535	0.011698330036812891	0.14819160627044392	256.0314389575337	11047.644071851972	2719.498333514027
1.2385350217926103	0.01168604221311806	6.719927075197463E-6	0.14819539556153546	256.0169354817291	0.011686042213118003	0.14819539556153546	256.0169354817278	11047.57007232374	2719.549832964657
1.2545066658038795	0.011675053878136745	6.718732070864689E-6	0.1481987842281673	256.0039647256721	0.01167505387813669	0.1481987842281673	256.0039647256708	11047.503898593295	2719.5958871972703
1.2704783098151486	0.011665227586408028	6.717668536497513E-6	0.1482018146221801	255.99236479194246	0.011665227586407973	0.1482018146221801	255.99236479194116	11047.444722927268	2719.637071933619
1.2864499538264178	0.011656440435499205	6.716721568717246E-6	0.14820452461858677	255.98199086971388	0.011656440435499148	0.14820452461858677	255.98199086971258	11047.391805175783	2719.6739020215937
1.302421597837687	0.01164858252387764	6.715878035689722E-6	0.14820694808933657	255.97271343193648	0.011648582523877583	0.14820694808933657	255.97271343193518	11047.344483484889	2719.7068378813465
1.3183932418489561	0.011641555574564434	6.715126351040092E-6	0.14820911532640052	255.96441662460023	0.011641555574564378	0.14820911532640052	255.96441662459893	11047.302166007497	2719.736291260142
1.3343648858602253	0.011635271706239195	6.714456280559294E-6	0.14821105341972002	255.9569968267001	0.01163527170623914	0.14821105341972	255.95699682669877	11047.264323502379	2719.7626303725074
1.3503365298714944	0.011629652333927555	6.713858775041079E-6	0.1482127865953843	255.9503613607514	0.0116296523339275	0.14821278659538434	255.95036136075007	11047.230482713636	2719.786184499652
1.3663081738827636	0.011624627185041704	6.713325824247702E-6	0.14821433651809507	255.9444273383256	0.011624627185041647	0.1482143365180951	255.94442733832426	11047.20022044487	2719.807248106538
1.3822798178940328	0.011620133419310301	6.712850331471708E-6	0.1482157225631687	255.9391206258159	0.011620133419310246	0.14821572256316873	255.93912062581455	11047.173158259071	2719.826084525903
1.398251461905302	0.011616114842451102	6.712426003897536E-6	0.1482169620569273	255.93437492060568	0.011616114842451045	0.14821696205692733	255.93437492060434	11047.148957743057	2719.8429292496257
1.414223105916571	0.01161252120341716	6.712047256716296E-6	0.14821807049418176	255.9301309253453	0.011612521203417105	0.1482180704941818	255.93013092534397	11047.127316275257	2719.8579928703484
1.4383969601726163	0.011607791677817832	6.711549823747614E-6	0.14821952930603471	255.9245453085791	0.011607791677817777	0.14821952930603471	255.92454530857773	11047.098834323511	2719.8778180041763
1.4625708144286615	0.01160379825976496	6.711130728845173E-6	0.14822076108210655	255.9198288928628	0.011603798259764904	0.14822076108210658	255.91982889286143	11047.074785333472	2719.894557683135
1.4867446686847068	0.011600426334280175	6.710777511685445E-6	0.14822180116847	255.91584638370256	0.01160042633428012	0.14822180116846997	255.9158463837012	11047.054479073146	2719.908692282372
1.510918522940752	0.011597579103038418	6.710479722466459E-6	0.14822267941795333	255.91248350505384	0.011597579103038363	0.14822267941795336	255.91248350505248	11047.037332606069	2719.9206275163097
1.5350923771967973	0.011595174901442011	6.710228602278773E-6	0.14822342101706915	255.90964383737668	0.011595174901441956	0.14822342101706912	255.90964383737528	11047.022854134082	2719.930705678382
1.5592662314528425	0.01159314482430283	6.710016800398772E-6	0.1482240472177794	255.90724601955563	0.011593144824302773	0.1482240472177794	255.90724601955424	11047.010628698607	2719.9392155877404
1.5834400857088877	0.011591430675486916	6.709838133589932E-6	0.14822457596953223	255.90522133156784	0.011591430675486857	0.14822457596953223	255.90522133156645	11047.000305832935	2719.9464011798123
1.607613939964933	0.011589983282537943	6.70968739463551E-6	0.14822502243889604	255.90351170603526	0.011589983282537882	0.14822502243889604	255.90351170603387	11046.991589412539	2719.952468569074
1.6317877942209782	0.011588761118516337	6.709560199966392E-6	0.14822539943452248	255.9020681016629	0.011588761118516274	0.14822539943452248	255.9020681016615	11046.984229355516	2719.9575918249616
1.6559616484770234	0.01158772913294529	6.709452860745799E-6	0.14822571776762827	255.90084912368988	0.011587729132945227	0.14822571776762827	255.90084912368846	11046.978014582337	2719.9619178711914
1.6801355027330687	0.011586857738848806	6.709362270584101E-6	0.1482259865643439	255.89981982865362	0.011586857738848742	0.14822598656434394	255.8998198286522	11046.97276691558	2719.9655707308098
1.704309356989114	0.011586121949652561	6.70928581067778E-6	0.14822621353187476	255.8989507056907	0.011586121949652499	0.1482262135318748	255.8989507056893	11046.968335882195	2719.9686551434975
1.7284832112451591	0.011585500660772317	6.709221272360208E-6	0.14822640518006694	255.8982168282869	0.011585500660772255	0.14822640518006694	255.89821682828548	11046.964594387104	2719.9712595767987
1.7526570655012044	0.011584976051278645	6.7091667933725295E-6	0.1482265670059483	255.89759714774553	0.011584976051278582	0.14822656700594833	255.8975971477441	11046.961435109919	2719.973458734106
1.7768309197572496	0.01158453307656799	6.709120803723752E-6	0.14822670365019688	255.8970738942063	0.011584533076567928	0.14822670365019688	255.89707389420488	11046.958767449734	2719.9753156810934
1.8010047740132948	0.011584159034767212	6.709081979270064E-6	0.148226819030869	255.89663206472673	0.011584159034767148	0.14822681903086898	255.8966320647253	11046.956514913929	2719.9768836630947
1.8383291297612734	0.011583692588141395	6.709033574802979E-6	0.1482269629158333	255.8960810821231	0.01158369258814133	0.1482269629158333	255.89608108212167	11046.953705902482	2719.9788390075364
1.875653485509252	0.011583333433203237	6.708996312951966E-6	0.14822707370461555	255.8956568348021	0.011583333433203174	0.14822707370461552	255.8956568348007	11046.951543017702	2719.9803445864586
1.9129778412572305	0.011583056850012301	6.708967622600306E-6	0.14822715902252398	255.89533012360914	0.011583056850012239	0.14822715902252398	255.8953301236077	11046.949877392368	2719.9815040250005
1.950302197005209	0.011582843782001442	6.7089455232672706E-6	0.14822722474786434	255.89507843871488	0.01158284378200138	0.14822722474786437	255.89507843871343	11046.94859426496	2719.982397207873
1.9876265527531876	0.011582679625580699	6.708928498539219E-6	0.1482272753854083	255.89488453002932	0.011582679625580634	0.1482272753854083	255.89488453002787	11046.94760569047	2719.983085353167
2.0249509085011663	0.01158255318357873	6.708915386299293E-6	0.14822731438915387	255.8947351711046	0.011582553183578663	0.14822731438915387	255.89473517110315	11046.94684423785	2719.9836153993983
